市,年份,供地面积_公顷,成交价格_万元,平均价格_万元每公顷,制造业_总面积,制造业_总价值,制造业_平均价格,制造业_占比,房地产业_总面积,房地产业_总价值,房地产业_平均价格,房地产业_占比,高科技产业_总面积,高科技产业_总价值,高科技产业_平均价格,高科技产业_占比,生产性服务业_总面积,生产性服务业_总价值,生产性服务业_平均价格,生产性服务业_占比,消费性服务业_总面积,消费性服务业_总价值,消费性服务业_平均价格,消费性服务业_占比,第二产业_总面积,第二产业_总价值,第二产业_平均价格,第二产业_占比,第三产业_总面积,第三产业_总价值,第三产业_平均价格,第三产业_占比,土地来源_新增建设用地,土地来源_新增建设用地(来自存量库),土地来源_现有建设用地,供地方式_作价出资或入股,供地方式_划拨,供地方式_协议出让,供地方式_拍卖出让,供地方式_招标出让,供地方式_挂牌出让,供地方式_授权经营,供地方式_租赁,供地方式_价格_划拨,供地方式_价格_挂牌出让,供地方式_价格_拍卖出让,供地方式_价格_协议出让,供地方式_价格_租赁,供地方式_价格_招标出让,供地方式_价格_作价出资或入股,供地方式_价格_授权经营,供地方式_价格_nan
孝感,2012,364.5501,106540.172,292.25,138.0253,0.0,0.0,0.3786,85.2116,0.0,0.0,0.2337,0.0,0.0,0.0,0.0,42.971,0.0,0.0,0.1179,1.3931,0.0,0.0,0.0038,152.32949999999997,0.0,0.0,0.4179,148.9115,0.0,0.0,0.4085,252.3312,32.831199999999995,79.3877,0.0,7.6766,6.7388,55.0804,0.0,295.0543,0.0,0.0,73.99125915118671,248.71163409582573,557.9117072497659,275.82560693298507,0.0,0.0,0.0,0.0,0.0
孝感,2013,207.0127,130919.1124,632.42,28.542099999999998,5023.0,175.99,0.1379,101.883,113799.6424,1116.96,0.4922,0.0,0.0,0.0,0.0,23.337,3944.0,169.0,0.1127,32.6224,4519.5,138.54,0.1576,38.8345,6829.0,175.85,0.1876,161.6196,122894.1124,760.39,0.7807,135.4551,0.0,71.5576,0.0,36.3996,0.6224,17.0277,0.0,152.963,0.0,0.0,141.49798349432413,632.9243019553749,1684.020742672234,449.29691516709516,0.0,0.0,0.0,0.0,0.0
孝感,2014,155.1347,147355.1767,949.85,20.307399999999998,4077.0,200.76,0.1309,95.6684,128363.1767,1341.75,0.6167,0.0,0.0,0.0,0.0,7.535,1499.0,198.94,0.0486,7.703100000000001,3109.0,403.6,0.0497,26.722299999999997,5351.0,200.24,0.1723,125.0791,141319.1767,1129.84,0.8063,128.1729,0.1929,26.7689,0.0,0.0,0.0932,0.0,0.0,155.0415,0.0,0.0,74.12590857687519,590.1889793595183,419.9581513209778,318.7935158966284,0.0,0.0,0.0,0.0,0.0
孝感,2015,134.1507,126391.069,942.16,35.310700000000004,7408.0,209.79,0.2632,71.3513,110917.5621,1554.53,0.5319,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3004,1517.2348,459.71,0.0246,36.8924,7731.0,209.56,0.275,87.0414,116572.069,1339.27,0.6488,107.983,13.4743,12.6934,0.0,6.799799999999999,0.08310000000000001,0.0,0.0,127.2678,0.0,0.0,113.1661078267008,986.903207252738,0.0,247.43802647412755,0.0,0.0,0.0,0.0,0.0
孝感,2016,130.9845,66802.9306,510.01,71.9717,0.0,0.0,0.5495,55.6649,0.0,0.0,0.425,0.0,0.0,0.0,0.0,0.2534,0.0,0.0,0.0019,0.529,0.0,0.0,0.004,72.6382,0.0,0.0,0.5546,56.895,0.0,0.0,0.4344,84.1876,20.9312,25.8657,0.0,0.8624,0.1335,17.256,0.0,112.7326,0.0,0.0,194.58580705009274,555.704383647676,227.28326379230413,502.7700374531835,0.0,0.0,0.0,0.0,0.0
孝感,2017,186.4331,233682.5349,1253.44,104.98749999999998,0.0,0.0,0.5631,60.3791,0.0,0.0,0.3239,0.0,0.0,0.0,0.0,4.6035,0.0,0.0,0.0247,0.2759,0.0,0.0,0.0015,112.12389999999999,0.0,0.0,0.6014,65.2585,0.0,0.0,0.35,73.781,5.0224,107.6297,0.0,1.1133,0.0979,0.0,0.0,185.2219,0.0,0.0,192.00574867511003,1260.1749577128837,0.0,579.9274770173646,0.0,0.0,0.0,0.0,0.0
孝感,2018,291.8951,209840.139,718.89,103.87089999999999,21228.5,204.37,0.3559,56.620200000000004,167582.017,2959.76,0.194,0.0,0.0,0.0,0.0,66.1887,18603.0,281.06,0.2268,0.9477,182.016,192.06,0.0032,111.90369999999999,23280.594,208.04,0.3834,179.6352,186491.065,1038.17,0.6154,155.3957,20.247,116.2524,0.0,104.6691,0.0385,13.3465,0.0,173.841,0.0,0.0,12.63622215152323,1183.6879677406364,204.02352676731726,545.8961038961039,0.0,0.0,0.0,0.0,0.0
孝感,2019,420.0345,201806.637,480.45,248.0061,53192.23299999999,214.48,0.5904,73.6698,137673.0,1868.78,0.1754,0.0,0.0,0.0,0.0,13.4574,3248.57,241.4,0.032,4.9321,1060.8960000000002,215.1,0.0117,271.38870000000003,57780.14099999999,212.91,0.6461,146.5318,143111.49599999998,976.66,0.3489,150.63739999999999,72.714,196.6831,0.0,65.9587,0.0,33.0005,0.0,321.07529999999997,0.0,0.0,18.218430624011695,603.0546198975754,211.48255329464706,0.0,0.0,0.0,0.0,0.0,0.0
孝感,2020,308.3129,247483.649,802.7,140.7987,30682.749000000003,217.92,0.4567,81.3018,191082.91,2350.29,0.2637,0.0,0.0,0.0,0.0,3.0333,1674.91,552.17,0.0098,5.0115,2766.5,552.03,0.0163,148.97910000000002,32143.329,215.76,0.4832,159.3338,215340.32,1351.5,0.5168,134.4118,17.8554,156.0457,0.0,38.4341,0.0,127.248,0.0,142.6308,0.0,0.0,0.0,936.4311214688554,895.2575207468878,0.0,0.0,0.0,0.0,0.0,0.0
孝感,2021,379.6649,196807.5266,518.37,228.32210000000003,49957.9774,218.8,0.6014,44.3611,108371.6692,2442.94,0.1168,1.3333,290.67,218.01,0.0035,15.937000000000001,3306.53,207.48,0.042,50.685900000000004,30244.66,596.71,0.1335,235.08430000000007,51545.5174,219.26,0.6192,135.65660000000003,142488.52920000002,1050.36,0.3573,45.3943,31.8489,302.4217,0.0,31.2912,0.0,118.1702,0.0,230.2035,0.0,0.0,0.0,462.8426040438134,763.8096508256735,0.0,0.0,0.0,0.0,0.0,0.0
孝感,2022,474.05,238954.46,504.07,122.27600000000001,27010.940000000002,220.9,0.2579,50.8756,166103.63,3264.9,0.1073,0.0,0.0,0.0,0.0,2.128,577.0,271.15,0.0045,8.8736,0.0,0.0,0.0187,151.917,43321.91,285.17,0.3205,113.46499999999999,166708.63,1469.25,0.2394,113.1199,60.462199999999996,300.4679,0.0,223.0863,0.0,242.5585,0.0,8.4052,0.0,0.0,0.0,567.2655023080949,965.4845325972909,0.0,0.0,0.0,0.0,0.0,0.0
荆州,2008,93.13119999999999,14755.7446,158.44,20.4951,4550.7489000000005,222.04,0.2201,0.0,0.0,0.0,0.0,0.1691,19.011400000000002,112.43,0.0018,0.7853,480.8083,612.26,0.0084,23.0657,455.1866,19.73,0.2477,34.6868,7840.774700000001,226.04,0.3725,27.2942,1298.86,47.59,0.2931,56.662,18.227999999999998,18.2412,0.0,26.9796,1.9465,0.16570000000000001,0.0145,64.0249,0.0,0.0,0.0,218.527143345792,1797.477972238986,237.45168250706396,0.0,312.0206896551724,0.0,0.0,0.0
荆州,2009,130.4947,32738.2369,250.88,41.1745,0.0,0.0,0.3155,1.0335,0.0,0.0,0.0079,0.015,0.0,0.0,0.0001,21.7348,0.0,0.0,0.1666,4.6892,0.0,0.0,0.0359,68.55919999999999,0.0,0.0,0.5254,31.8157,0.0,0.0,0.2438,71.1208,28.412,30.9619,0.0,3.8624,1.1574,0.008,0.0,125.4669,0.0,0.0,0.0,258.7403235435003,375.0,234.9149818558839,0.0,0.0,0.0,0.0,0.0
荆州,2010,288.5287,59972.9014,207.86,219.17240000000004,0.0,0.0,0.7596,2.5608,0.0,0.0,0.0089,0.0,0.0,0.0,0.0,10.754000000000001,0.0,0.0,0.0373,7.6151,0.0,0.0,0.0264,240.76660000000007,0.0,0.0,0.8345,25.9633,0.0,0.0,0.09,183.5931,23.5628,81.3728,0.0,3.9338,1.5189,0.0721,0.0,283.0039,0.0,0.0,0.0,208.6820803529563,6851.595006934813,277.21298307986046,0.0,0.0,0.0,0.0,0.0
荆州,2011,261.8038,65354.5619,249.63,142.71999999999997,0.0,0.0,0.5451,7.5665,0.0,0.0,0.0289,5.4143,0.0,0.0,0.0207,6.3377,0.0,0.0,0.0242,4.988300000000001,0.0,0.0,0.0191,201.16229999999996,0.0,0.0,0.7684,27.5114,0.0,0.0,0.1051,200.8031,6.6748,54.3259,0.0,6.1887,1.5776999999999999,0.1123,0.0,253.9251,0.0,0.0,18.637484447460697,250.60992710055055,9439.00267141585,344.2158204981936,0.0,0.0,0.0,0.0,0.0
荆州,2012,1191.7241,97281.1709,81.63,242.3628,49050.05,202.38,0.2034,11.964500000000001,5230.0,437.13,0.01,27.8391,7580.254799999999,272.29,0.0234,756.4474,10606.21,14.02,0.6348,16.663800000000002,387.73609999999996,23.27,0.014,355.67060000000004,70734.3818,198.88,0.2985,792.6731,17748.842900000003,22.39,0.6651,1099.4063,23.7211,68.5967,0.0,736.2132,2.049,0.8616,0.0,452.6003,0.0,0.0,0.5120185294151205,212.82321288783945,172.93407613741874,210.52518301610544,0.0,0.0,0.0,0.0,0.0
荆州,2013,374.9004,75887.7167,202.42,144.5348,33247.19,230.03,0.3855,26.038899999999998,7012.8099999999995,269.32,0.0695,29.4824,5096.32,172.86,0.0786,6.282100000000001,1281.6399999999999,204.01,0.0168,27.2178,3459.4695,127.1,0.0726,195.95129999999997,45290.582200000004,231.13,0.5227,110.00049999999999,20470.124499999998,186.09,0.2934,247.9222,19.5702,107.408,0.0,34.5871,9.294799999999999,0.0,0.0,331.0185,0.0,0.0,110.40676148043634,210.8058310940325,0.0,246.2061582820502,0.0,0.0,0.0,0.0,0.0
荆州,2014,255.4977,58014.0292,227.06,95.2222,0.0,0.0,0.3727,0.0,0.0,0.0,0.0,1.452,0.0,0.0,0.0057,6.2204999999999995,0.0,0.0,0.0243,63.645500000000006,0.0,0.0,0.2491,166.7288,0.0,0.0,0.6526,73.2327,0.0,0.0,0.2866,230.0737,0.0,25.424,0.0,54.8579,0.2861,0.0,0.0,200.3537,0.0,0.0,167.39328701973645,243.40678510054965,0.0,222.7717581265292,0.0,0.0,0.0,0.0,0.0
荆州,2015,190.8406,44170.921200000004,231.45,78.154,18959.96,242.6,0.4095,24.3939,4949.63,202.9,0.1278,5.2199,1265.0,242.34,0.0274,0.4178,0.0,0.0,0.0022,2.0552,21.1212,10.28,0.0108,102.98199999999999,26123.219999999998,253.67,0.5396,46.76569999999999,8873.2712,189.74,0.2451,165.4153,7.3199,18.1054,0.0,37.8545,0.0399,0.0,0.0,152.9462,0.0,0.0,167.16638708740044,247.2882621470818,0.0,529.3533834586467,0.0,0.0,0.0,0.0,0.0
荆州,2016,253.4751,55317.3511,218.24,116.20999999999997,27756.9235,238.85,0.4585,51.2232,10350.02,202.06,0.2021,0.0,0.0,0.0,0.0,14.4409,2094.4700000000003,145.04,0.057,7.334499999999999,827.11,112.77,0.0289,135.0486,33753.0035,249.93,0.5328,97.39249999999998,16584.2376,170.28,0.3842,218.9873,4.2164,30.2714,0.0,90.7098,10.455,0.0,0.0,152.3103,0.0,0.0,178.55212556967382,248.9901864811506,0.0,114.50535628885702,0.0,0.0,0.0,0.0,0.0
荆州,2017,214.05259999999998,40598.9482,189.67,37.7656,8385.99,222.05,0.1764,48.5415,10570.91,217.77,0.2268,0.0,0.0,0.0,0.0,16.8514,3112.65,184.71,0.0787,30.1556,2443.464,81.03,0.1409,50.059599999999996,11432.0042,228.37,0.2339,151.9321,27230.584000000003,179.23,0.7098,196.89589999999998,1.3386,15.8181,0.0,134.5111,2.1584,0.0,0.0,77.3831,0.0,0.0,168.27075237656967,224.7592820654639,0.0,265.05476278724984,0.0,0.0,0.0,0.0,0.0
荆州,2018,461.8826,102069.7595,220.99,62.0878,15168.501299999998,244.31,0.1344,93.06190000000001,9640.8939,103.6,0.2015,0.0,0.0,0.0,0.0,33.968199999999996,9344.88,275.11,0.0735,46.5823,5381.3517,115.52,0.1009,170.3637,31222.131499999996,183.27,0.3688,266.9208,65241.29679999999,244.42,0.5779,415.9801,15.0648,30.8377,0.0,279.344,0.2869,0.0,0.0,182.2517,0.0,0.0,211.90366358325218,234.9335737334686,0.0,204.59846636458698,0.0,0.0,0.0,0.0,0.0
荆州,2019,1662.0132,122306.61009999999,73.59,232.5713,48049.262800000004,206.6,0.1399,191.8479,9495.3244,49.49,0.1154,1.4936,342.07,229.02,0.0009,272.4539,7413.2881,27.21,0.1639,197.66910000000001,18397.6382,93.07,0.1189,286.59129999999993,58988.6661,205.83,0.1724,882.9215,56298.879,63.76,0.5312,1293.1742,108.8679,259.9711,0.0,1335.12,15.012500000000001,1.9995,0.0,309.8812,0.0,0.0,40.3144992210438,208.59454461903465,220.10502625656414,226.63034804329726,0.0,0.0,0.0,0.0,0.0
荆州,2020,644.7274,76282.8834,118.32,189.2603,41378.6071,218.63,0.2936,42.169000000000004,112.68,2.67,0.0654,28.1716,4827.5,171.36,0.0437,37.479699999999994,1018.9806,27.19,0.0581,162.7322,1700.3627000000001,10.45,0.2524,253.34130000000005,56120.1071,221.52,0.3929,294.16420000000005,13247.456299999998,45.03,0.4563,220.8832,54.568,369.2762,0.0,323.8842,1.0401,0.0,0.0,319.80310000000003,0.0,0.0,7.220038211187825,230.51501720902644,0.0,216.33496779155848,0.0,0.0,0.0,0.0,0.0
荆州,2021,1106.4456,735831.6252,665.04,394.86549999999994,86875.23999999999,220.01,0.3569,166.6867,583705.18,3501.81,0.1507,0.0,0.0,0.0,0.0,144.1136,35657.0,247.42,0.1302,33.4634,134.3052,4.01,0.0302,512.2299999999999,101097.54,197.37,0.463,347.5626,619496.4852,1782.4,0.3141,116.28020000000001,145.8565,844.3089,0.0,286.9287,152.1213,2.3684,0.0,665.0272,0.0,0.0,1.6720878740955505,225.25866611170187,252.91335922985985,3845.2847510506417,0.0,0.0,0.0,0.0,0.0
荆州,2022,1125.0446,370780.76039999997,329.57,298.32309999999995,68570.4806,229.85,0.2652,61.6745,207991.99,3372.41,0.0548,0.0,0.0,0.0,0.0,100.4764,8934.482899999999,88.92,0.0893,343.0236,34905.3007,101.76,0.3049,324.54369999999994,74119.7668,228.38,0.2885,639.1471,253043.4636,395.91,0.5681,496.7586,99.86959999999999,528.4164000000001,0.0,571.9893,95.3013,0.0,0.0,457.754,0.0,0.0,55.15602267385072,257.7776639854594,0.0,2321.4095589462054,0.0,0.0,0.0,0.0,0.0
黄冈,2008,93.4949,38813.062099999996,415.14,16.0815,2359.8992,146.75,0.172,29.8414,28979.206700000002,971.11,0.3192,0.0,0.0,0.0,0.0,6.6313,1069.8154,161.33,0.0709,7.0373,850.2546000000001,120.82,0.0753,16.292099999999998,2381.5391999999997,146.18,0.1743,76.6292,31324.7517,408.78,0.8196,53.4658,24.782899999999998,15.2462,0.0,47.3752,3.2153,17.0797,0.0,25.8247,0.0,0.0,37.26046539117513,451.16526813477014,1411.0318096922078,403.26949273784714,0.0,0.0,0.0,0.0,0.0
黄冈,2009,164.8731,36235.3398,219.78,38.5612,4553.99,118.1,0.2339,12.8385,18937.5206,1475.06,0.0779,0.0,0.0,0.0,0.0,2.4769,2737.64,1105.27,0.015,7.3458000000000006,3176.2799999999997,432.39,0.0446,50.46169999999999,7371.6900000000005,146.08,0.3061,112.3939,28364.319799999997,252.37,0.6817,21.9151,120.37299999999999,22.585,0.0,89.7452,2.0951999999999997,6.5055,0.0,66.52720000000001,0.0,0.0,39.14280875188869,237.2267283156363,2252.981323495504,1089.9487399770906,0.0,0.0,0.0,0.0,0.0
黄冈,2010,285.8543,58401.7808,204.31,56.30950000000001,7956.77,141.3,0.197,35.1234,33854.14,963.86,0.1229,1.2473,149.676,120.0,0.0044,11.098500000000001,1504.9193,135.6,0.0388,19.430799999999998,3282.861,168.95,0.068,80.78310000000002,12453.38,154.16,0.2826,194.99929999999998,44662.3792,229.04,0.6822,67.1203,189.579,29.155,0.0,144.0505,10.0855,3.7132,0.0,128.0051,0.0,0.0,23.04133342126546,380.5924920178962,1003.177851987504,261.7505527737842,0.0,0.0,0.0,0.0,0.0
黄冈,2011,506.43,151369.3562,298.89,50.313300000000005,18234.320000000003,362.42,0.0993,67.1697,97062.74399999999,1445.04,0.1326,36.1527,7688.0,212.65,0.0714,77.7539,18001.358,231.52,0.1535,110.1506,3506.5389999999998,31.83,0.2175,66.88650000000001,22318.600000000002,333.68,0.1321,410.1739,122064.7062,297.59,0.8099,439.1178,36.2206,31.0916,0.0,259.4129,2.9718999999999998,52.3411,0.0,191.7041,0.0,0.0,15.272406268153974,319.8450528705437,1592.0567202447025,929.3344325179179,0.0,0.0,0.0,0.0,0.0
黄冈,2012,620.0643,91812.169,148.07,123.7869,31017.0,250.57,0.1996,15.864899999999999,21970.4755,1384.85,0.0256,33.2695,7847.0,235.86,0.0537,167.2399,6923.251,41.4,0.2697,145.19949999999997,11879.7754,81.82,0.2342,180.1165,42542.295,236.19,0.2905,425.36060000000003,45032.11899999999,105.87,0.686,602.6427,0.0,17.421599999999998,0.0,345.1187,4.572900000000001,0.0127,0.0,270.36,0.0,0.0,22.702365881651733,308.0485278887409,2362.2047244094488,145.0191344660937,0.0,0.0,0.0,0.0,0.0
黄冈,2013,495.1908,128782.8612,260.07,67.53320000000001,13558.92,200.77,0.1364,40.643299999999996,76489.001,1881.96,0.0821,14.8278,3588.0,241.98,0.0299,70.0616,22926.1365,327.23,0.1415,16.207800000000002,2413.1634,148.89,0.0327,82.2818,16495.92,200.48,0.1662,392.7029000000001,107743.483,274.36,0.793,469.68149999999997,0.0,25.5093,0.0,299.38190000000003,2.101,8.4961,0.0,185.2118,0.0,0.0,17.221349052831847,521.8423448182027,3083.7678464236533,369.2246549262256,0.0,0.0,0.0,0.0,0.0
黄冈,2014,290.5373,226838.4464,780.75,60.4539,0.0,0.0,0.2081,159.8283,0.0,0.0,0.5501,0.0,0.0,0.0,0.0,14.2673,0.0,0.0,0.0491,12.4276,0.0,0.0,0.0428,67.4588,0.0,0.0,0.2322,223.07850000000002,0.0,0.0,0.7678,205.3531,18.7223,66.4619,0.8131,29.6579,24.980999999999998,8.5678,0.0,226.5175,0.0,0.0,19.6236550800967,872.5595152692397,1201.241859053666,606.8223850126096,0.0,0.0,3880.7280777272167,0.0,0.0
黄冈,2015,400.3979,120490.77799999999,300.93,103.2905,0.0,0.0,0.258,109.9538,0.0,0.0,0.2746,2.6905,0.0,0.0,0.0067,157.7537,0.0,0.0,0.394,14.599599999999999,0.0,0.0,0.0365,115.8701,0.0,0.0,0.2894,284.2604,0.0,0.0,0.7099,360.0169,31.8384,8.5426,0.0,161.0538,0.0,1.0807,0.0,238.2634,0.0,0.0,23.36969385385505,482.9151267043113,1541.5934116776164,0.0,0.0,0.0,0.0,0.0,0.0
黄冈,2016,231.9266,108988.3582,469.93,116.06190000000001,0.0,0.0,0.5004,48.9916,0.0,0.0,0.2112,0.0,0.0,0.0,0.0,4.4272,0.0,0.0,0.0191,57.158199999999994,0.0,0.0,0.2464,116.06190000000001,0.0,0.0,0.5004,115.7182,0.0,0.0,0.4989,218.0051,0.0,13.9215,0.0,57.1607,0.0,0.0,0.0,174.76590000000002,0.0,0.0,207.8763591068689,555.634709059376,0.0,0.0,0.0,0.0,0.0,0.0,0.0
黄冈,2017,123.7698,61313.1155,495.38,37.071999999999996,0.0,0.0,0.2995,21.9714,0.0,0.0,0.1775,2.9443,0.0,0.0,0.0238,42.7782,0.0,0.0,0.3456,10.8627,0.0,0.0,0.0878,42.8065,0.0,0.0,0.3459,78.5566,0.0,0.0,0.6347,109.8646,5.8769,8.0283,0.0,11.1201,2.956,0.0,0.0,109.69369999999999,0.0,0.0,276.77858112786754,516.0825097521554,0.0,549.4959404600812,0.0,0.0,0.0,0.0,0.0
黄冈,2018,475.928,479131.7648,1006.73,129.66340000000002,0.0,0.0,0.2724,85.3785,0.0,0.0,0.1794,1.9958,0.0,0.0,0.0042,59.0084,0.0,0.0,0.124,38.4838,0.0,0.0,0.0809,215.04399999999998,0.0,0.0,0.4518,256.42580000000004,0.0,0.0,0.5388,428.1613,18.9122,28.8545,0.0,134.3151,0.27949999999999997,0.0,0.0,339.99989999999997,0.0,1.3335,346.9204490038722,1270.1856677016672,0.0,2315.3130590339897,18.732658417697788,0.0,0.0,0.0,0.0
黄冈,2019,256.0223,208330.2775,813.72,54.5583,0.0,0.0,0.2131,38.022,0.0,0.0,0.1485,0.0,0.0,0.0,0.0,60.3417,0.0,0.0,0.2357,52.8617,0.0,0.0,0.2065,64.50290000000001,0.0,0.0,0.2519,157.57160000000002,0.0,0.0,0.6155,220.8756,0.0,35.146699999999996,0.0,112.7016,0.0,0.0,0.0,143.3207,0.0,0.0,55.93955631508337,1409.6065676486369,0.0,0.0,0.0,0.0,0.0,0.0,0.0
黄冈,2020,418.6309,557135.4225,1330.85,49.702999999999996,8403.0,169.06,0.1187,91.4188,289840.0,3170.46,0.2184,9.752600000000001,1882.52,193.03,0.0233,12.507800000000001,6040.222999999999,482.92,0.0299,130.4438,37291.074499999995,285.88,0.3116,74.0752,12569.4,169.68,0.1769,314.80769999999995,539565.0225,1713.95,0.752,304.8321,18.0393,95.7595,0.0,120.4017,7.9594000000000005,17.8064,0.0,272.4634,0.0,0.0,127.84721893461636,1605.7349354078383,5556.99074490071,664.4219413523632,0.0,0.0,0.0,0.0,0.0
黄冈,2021,602.1025,196469.7975,326.31,228.69230000000002,38159.0,166.86,0.3798,53.2276,109073.74750000001,2049.2,0.0884,0.01,9.0,900.0,0.0,67.4543,10242.0,151.84,0.112,118.7573,4863.268,40.95,0.1972,234.20250000000001,39144.979,167.14,0.389,282.5843,143721.81850000002,508.6,0.4693,308.24830000000003,80.09870000000001,213.75549999999998,0.0,212.8687,0.0,9.741399999999999,0.0,379.49240000000003,0.0,0.0,151.0686986860915,289.31277675126034,5596.731475968548,0.0,0.0,0.0,0.0,0.0,0.0
黄冈,2022,634.7405,119979.553,189.02,149.01000000000002,25044.0,168.07,0.2348,13.962800000000001,64220.0,4599.36,0.022,6.6609,1120.0,168.15,0.0105,257.72339999999997,0.0,0.0,0.406,24.0659,7050.787000000001,292.98,0.0379,162.73370000000003,29252.842,179.76,0.2564,365.75870000000003,82700.787,226.11,0.5762,488.9366,0.288,145.5159,0.0,361.1039,30.8896,0.0,0.0,242.747,0.0,0.0,21.978585664679887,460.911978314871,0.0,5.114990158499948,0.0,0.0,0.0,0.0,0.0
咸宁,2008,43.2658,7560.3804,174.74,1.0274999999999999,260.89599999999996,253.91,0.0237,20.868,3317.6882,158.98,0.4823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.6751000000000005,1755.5515999999998,263.0,0.1543,1.6195999999999997,342.89599999999996,211.72,0.0374,36.0056,5198.484399999999,144.38,0.8322,19.9282,5.6406,17.697,0.0,6.6272,4.408,1.268,0.0,30.962600000000002,0.0,0.0,0.0,214.58445350196686,320.97791798107255,115.53715970961886,0.0,0.0,0.0,0.0,0.0
咸宁,2009,105.3776,11609.4025,110.17,26.8757,4460.799999999999,165.98,0.255,22.1985,4161.0,187.45,0.2107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.7885,397.1025,11.41,0.3301,33.7078,5722.799999999999,169.78,0.3199,60.1971,4725.4025,78.5,0.5713,78.4361,19.2137,7.7278,0.0,34.1744,4.2027,0.0,1.6582,65.3423,0.0,0.0,2.9261669553818064,162.5287141713714,0.0,154.7582506483927,0.0,144.13219153298758,0.0,0.0,0.0
咸宁,2010,244.3812,60473.1568,247.45,18.2407,2571.0,140.95,0.0746,173.1663,47640.0,275.11,0.7086,0.0,0.0,0.0,0.0,5.3567,502.1568,93.74,0.0219,11.6451,3262.0,280.12,0.0477,18.9178,2655.0,140.34,0.0774,208.80200000000005,55396.1568,265.3,0.8544,175.5081,52.892,15.981100000000001,0.0,15.981300000000001,1.6262,9.6576,0.0,217.1161,0.0,0.0,97.68647106305494,243.09574462695306,597.0427435387674,225.06456770384946,0.0,0.0,0.0,0.0,0.0
咸宁,2011,303.5228,59409.1559,195.73,43.978300000000004,0.0,0.0,0.1449,72.2354,0.0,0.0,0.238,0.0,0.0,0.0,0.0,0.1464,0.0,0.0,0.0005,67.0171,0.0,0.0,0.2208,122.30260000000001,0.0,0.0,0.4029,169.4916,0.0,0.0,0.5584,233.2302,57.0057,13.286900000000001,0.0,99.2942,0.1464,50.4272,0.0,153.655,0.0,0.0,0.48034930539749554,243.66834792229346,433.5160389630993,407.10382513661204,0.0,0.0,0.0,0.0,0.0
咸宁,2012,288.4348,52822.0258,183.13,64.7507,0.0,0.0,0.2245,65.8242,0.0,0.0,0.2282,0.0,0.0,0.0,0.0,29.797199999999997,0.0,0.0,0.1033,108.1411,0.0,0.0,0.3749,72.69460000000001,0.0,0.0,0.252,208.0674,0.0,0.0,0.7214,258.8664,10.1396,19.4288,0.0,131.7843,0.5332,0.0,0.0,156.1173,0.0,0.0,1.3053588325771734,336.43292575518535,0.0,238.18454613653412,0.0,0.0,0.0,0.0,0.0
咸宁,2013,286.12330000000003,74681.54089999999,261.01,56.298899999999996,8976.0,159.43,0.1968,117.90690000000001,51430.258,436.19,0.4121,1.4768,0.0,0.0,0.0052,18.144199999999998,2009.0,110.72,0.0634,38.8652,2398.0,61.7,0.1358,67.16319999999999,10870.0,161.84,0.2347,205.56680000000003,62386.2284,303.48,0.7185,236.8492,9.0311,40.243,0.0,60.198800000000006,1.0543,0.0,0.0,224.8702,0.0,0.0,5.7898313587646255,329.4211505126068,0.0,242.81513800626007,0.0,0.0,0.0,0.0,0.0
咸宁,2014,888.85,59801.811,67.28,37.9706,6217.0,163.73,0.0427,80.559,42796.1,531.24,0.0906,0.0,0.0,0.0,0.0,622.8869,218.0,0.35,0.7008,86.0312,990.711,11.52,0.0968,43.99549999999999,7213.0,163.95,0.0495,808.6771,45765.811,56.59,0.9098,853.7325999999999,16.8583,18.2591,0.0,716.0203,0.24680000000000002,12.0761,0.0,160.5068,0.0,0.0,0.2621587684036333,335.31912666628455,457.18402464371775,1102.512155591572,0.0,0.0,0.0,0.0,0.0
咸宁,2015,113.417,10639.0,93.8,14.7234,0.0,0.0,0.1298,1.218,0.0,0.0,0.0107,0.0,0.0,0.0,0.0,81.6785,0.0,0.0,0.7202,1.5364,0.0,0.0,0.0135,19.3864,0.0,0.0,0.1709,85.31020000000001,0.0,0.0,0.7522,108.98870000000001,0.0,4.4283,0.0,60.7715,0.0,0.0,0.0,52.6455,0.0,0.0,0.0,202.0875478435954,0.0,0.0,0.0,0.0,0.0,0.0,0.0
咸宁,2016,65.3883,12346.3,188.82,36.0171,6353.0,176.39,0.5508,0.0746,153.3,2054.96,0.0011,0.0,0.0,0.0,0.0,0.4366,626.0,1433.81,0.0067,6.9508,94.0,13.52,0.1063,37.980199999999996,6699.0,176.38,0.5808,19.1096,4486.3,234.77,0.2922,64.2502,0.0,1.1381000000000001,0.0,10.5247,0.0,7.664,0.0,47.199600000000004,0.0,0.0,0.0,204.88097356757257,349.1649269311065,0.0,0.0,0.0,0.0,0.0,0.0
